"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","334","User Registration - Employee can register with valid credentials","firefox","Wed Jan 07 13:06:54 UTC 2026","failed","Wed Jan 07 13:06:55 UTC 2026","Feature: Authentication","employee-crm-api/auth-and-employees.spec.ts","",""
"","329","Employee List Response - Validates against OpenAPI schema","firefox","Wed Jan 07 13:08:42 UTC 2026","failed","Wed Jan 07 13:08:42 UTC 2026","Feature: OpenAPI Schema Validation","employee-crm-api/openapi-validation.spec.ts","",""
"","30171","Testing search on playwright documentation page","firefox","Wed Jan 07 13:09:55 UTC 2026","broken","Wed Jan 07 13:10:25 UTC 2026","","test-search.spec.ts","",""
"","30359","Testing search on playwright documentation page","webkit","Wed Jan 07 13:12:29 UTC 2026","broken","Wed Jan 07 13:12:59 UTC 2026","","test-search.spec.ts","",""
"","332","Login Response - Validates against OpenAPI schema","webkit","Wed Jan 07 13:12:14 UTC 2026","failed","Wed Jan 07 13:12:14 UTC 2026","Feature: OpenAPI Schema Validation","employee-crm-api/openapi-validation.spec.ts","",""
"","333","User Registration - Employee can register with valid credentials","webkit","Wed Jan 07 13:10:32 UTC 2026","failed","Wed Jan 07 13:10:32 UTC 2026","Feature: Authentication","employee-crm-api/auth-and-employees.spec.ts","",""
"","331","Registration Response - Validates against OpenAPI schema","webkit","Wed Jan 07 13:12:07 UTC 2026","failed","Wed Jan 07 13:12:08 UTC 2026","Feature: OpenAPI Schema Validation","employee-crm-api/openapi-validation.spec.ts","",""
"","333","DataFactory - Create employee with generated test data","webkit","Wed Jan 07 13:11:23 UTC 2026","failed","Wed Jan 07 13:11:23 UTC 2026","Feature: Data Generation","employee-crm-api/auth-and-employees.spec.ts","",""
"","329","Login Response - Validates against OpenAPI schema","firefox","Wed Jan 07 13:08:35 UTC 2026","failed","Wed Jan 07 13:08:36 UTC 2026","Feature: OpenAPI Schema Validation","employee-crm-api/openapi-validation.spec.ts","",""
"","328","Authorization - Unauthenticated access is denied","chromium","Wed Jan 07 13:04:00 UTC 2026","failed","Wed Jan 07 13:04:01 UTC 2026","Feature: Employee Management","employee-crm-api/auth-and-employees.spec.ts","",""
"","30170","Testing search on playwright documentation page","chromium","Wed Jan 07 13:06:18 UTC 2026","broken","Wed Jan 07 13:06:48 UTC 2026","","test-search.spec.ts","",""
"","328","Database Connectivity - Database connection is working","webkit","Wed Jan 07 13:11:42 UTC 2026","failed","Wed Jan 07 13:11:43 UTC 2026","Feature: System Health","employee-crm-api/auth-and-employees.spec.ts","",""
"","326","OpenAPI Spec - Specification is retrievable and valid","chromium","Wed Jan 07 13:04:48 UTC 2026","failed","Wed Jan 07 13:04:48 UTC 2026","Feature: OpenAPI Documentation","employee-crm-api/openapi-validation.spec.ts","",""
"","328","User Login - Invalid credentials are rejected","webkit","Wed Jan 07 13:10:45 UTC 2026","failed","Wed Jan 07 13:10:45 UTC 2026","Feature: Authentication","employee-crm-api/auth-and-employees.spec.ts","",""
"","333","DataFactory - Create employee with generated test data","firefox","Wed Jan 07 13:07:46 UTC 2026","failed","Wed Jan 07 13:07:46 UTC 2026","Feature: Data Generation","employee-crm-api/auth-and-employees.spec.ts","",""
"","329","List Employees - Authenticated user can retrieve all employees","chromium","Wed Jan 07 13:03:41 UTC 2026","failed","Wed Jan 07 13:03:42 UTC 2026","Feature: Employee Management","employee-crm-api/auth-and-employees.spec.ts","",""
"","329","Registration Response - Validates against OpenAPI schema","chromium","Wed Jan 07 13:04:54 UTC 2026","failed","Wed Jan 07 13:04:54 UTC 2026","Feature: OpenAPI Schema Validation","employee-crm-api/openapi-validation.spec.ts","",""
"","333","DataFactory - Bulk create employees with generated data","firefox","Wed Jan 07 13:07:52 UTC 2026","failed","Wed Jan 07 13:07:52 UTC 2026","Feature: Data Generation","employee-crm-api/auth-and-employees.spec.ts","",""
"","332","Authorization - Unauthenticated access is denied","firefox","Wed Jan 07 13:07:39 UTC 2026","failed","Wed Jan 07 13:07:39 UTC 2026","Feature: Employee Management","employee-crm-api/auth-and-employees.spec.ts","",""
"","321","Swagger UI - Documentation is accessible and loads correctly","chromium","Wed Jan 07 13:04:41 UTC 2026","failed","Wed Jan 07 13:04:41 UTC 2026","Feature: OpenAPI Documentation","employee-crm-api/openapi-validation.spec.ts","",""
"","329","User Login - Valid credentials return JWT token","firefox","Wed Jan 07 13:07:01 UTC 2026","failed","Wed Jan 07 13:07:01 UTC 2026","Feature: Authentication","employee-crm-api/auth-and-employees.spec.ts","",""
"","333","DataFactory - Bulk create employees with generated data","webkit","Wed Jan 07 13:11:29 UTC 2026","failed","Wed Jan 07 13:11:30 UTC 2026","Feature: Data Generation","employee-crm-api/auth-and-employees.spec.ts","",""
"","330","Admin Registration - Admin can register with secret word","chromium","Wed Jan 07 13:03:35 UTC 2026","failed","Wed Jan 07 13:03:35 UTC 2026","Feature: Authentication","employee-crm-api/auth-and-employees.spec.ts","",""
"","330","DataFactory - Bulk create employees with generated data","chromium","Wed Jan 07 13:04:13 UTC 2026","failed","Wed Jan 07 13:04:14 UTC 2026","Feature: Data Generation","employee-crm-api/auth-and-employees.spec.ts","",""
"","326","Get Employee - Authenticated user can retrieve employee by ID","webkit","Wed Jan 07 13:11:04 UTC 2026","failed","Wed Jan 07 13:11:04 UTC 2026","Feature: Employee Management","employee-crm-api/auth-and-employees.spec.ts","",""
"","5","API Endpoints - Display available endpoints summary","webkit","Wed Jan 07 13:12:29 UTC 2026","passed","Wed Jan 07 13:12:29 UTC 2026","Feature: API Documentation Reference","employee-crm-api/openapi-validation.spec.ts","",""
"","325","Error Response - Validates against OpenAPI schema","chromium","Wed Jan 07 13:05:13 UTC 2026","failed","Wed Jan 07 13:05:14 UTC 2026","Feature: OpenAPI Schema Validation","employee-crm-api/openapi-validation.spec.ts","",""
"","332","User Registration - Employee can register with valid credentials","chromium","Wed Jan 07 13:03:16 UTC 2026","failed","Wed Jan 07 13:03:16 UTC 2026","Feature: Authentication","employee-crm-api/auth-and-employees.spec.ts","",""
"","323","API Health - API endpoint is accessible","firefox","Wed Jan 07 13:07:58 UTC 2026","failed","Wed Jan 07 13:07:59 UTC 2026","Feature: System Health","employee-crm-api/auth-and-employees.spec.ts","",""
"","425","Swagger UI - Documentation is accessible and loads correctly","webkit","Wed Jan 07 13:11:54 UTC 2026","failed","Wed Jan 07 13:11:55 UTC 2026","Feature: OpenAPI Documentation","employee-crm-api/openapi-validation.spec.ts","",""
"","329","User Login - Valid credentials return JWT token","chromium","Wed Jan 07 13:03:22 UTC 2026","failed","Wed Jan 07 13:03:22 UTC 2026","Feature: Authentication","employee-crm-api/auth-and-employees.spec.ts","",""
"","327","API Health - API endpoint is accessible","webkit","Wed Jan 07 13:11:36 UTC 2026","failed","Wed Jan 07 13:11:36 UTC 2026","Feature: System Health","employee-crm-api/auth-and-employees.spec.ts","",""
"","330","List Employees - Authenticated user can retrieve all employees","webkit","Wed Jan 07 13:10:57 UTC 2026","failed","Wed Jan 07 13:10:58 UTC 2026","Feature: Employee Management","employee-crm-api/auth-and-employees.spec.ts","",""
"","328","List Employees - Authenticated user can retrieve all employees","firefox","Wed Jan 07 13:07:20 UTC 2026","failed","Wed Jan 07 13:07:20 UTC 2026","Feature: Employee Management","employee-crm-api/auth-and-employees.spec.ts","",""
"","4","API Endpoints - Display available endpoints summary","firefox","Wed Jan 07 13:08:50 UTC 2026","passed","Wed Jan 07 13:08:50 UTC 2026","Feature: API Documentation Reference","employee-crm-api/openapi-validation.spec.ts","",""
"","332","Login Response - Validates against OpenAPI schema","chromium","Wed Jan 07 13:05:00 UTC 2026","failed","Wed Jan 07 13:05:01 UTC 2026","Feature: OpenAPI Schema Validation","employee-crm-api/openapi-validation.spec.ts","",""
"","328","OpenAPI Spec - Specification is retrievable and valid","firefox","Wed Jan 07 13:08:23 UTC 2026","failed","Wed Jan 07 13:08:23 UTC 2026","Feature: OpenAPI Documentation","employee-crm-api/openapi-validation.spec.ts","",""
"","326","Employee List Response - Validates against OpenAPI schema","chromium","Wed Jan 07 13:05:07 UTC 2026","failed","Wed Jan 07 13:05:07 UTC 2026","Feature: OpenAPI Schema Validation","employee-crm-api/openapi-validation.spec.ts","",""
"","328","API Health - API endpoint is accessible","chromium","Wed Jan 07 13:04:20 UTC 2026","failed","Wed Jan 07 13:04:20 UTC 2026","Feature: System Health","employee-crm-api/auth-and-employees.spec.ts","",""
"","328","Database Connectivity - Database connection is working","firefox","Wed Jan 07 13:08:05 UTC 2026","failed","Wed Jan 07 13:08:05 UTC 2026","Feature: System Health","employee-crm-api/auth-and-employees.spec.ts","",""
"","330","User Login - Invalid credentials are rejected","firefox","Wed Jan 07 13:07:07 UTC 2026","failed","Wed Jan 07 13:07:07 UTC 2026","Feature: Authentication","employee-crm-api/auth-and-employees.spec.ts","",""
"","332","User Login - Valid credentials return JWT token","webkit","Wed Jan 07 13:10:38 UTC 2026","failed","Wed Jan 07 13:10:39 UTC 2026","Feature: Authentication","employee-crm-api/auth-and-employees.spec.ts","",""
"","327","Get Employee - Authenticated user can retrieve employee by ID","chromium","Wed Jan 07 13:03:48 UTC 2026","failed","Wed Jan 07 13:03:48 UTC 2026","Feature: Employee Management","employee-crm-api/auth-and-employees.spec.ts","",""
"","328","Update Employee - Admin can update employee information","chromium","Wed Jan 07 13:03:54 UTC 2026","failed","Wed Jan 07 13:03:54 UTC 2026","Feature: Employee Management","employee-crm-api/auth-and-employees.spec.ts","",""
"","331","Employee List Response - Validates against OpenAPI schema","webkit","Wed Jan 07 13:12:20 UTC 2026","failed","Wed Jan 07 13:12:21 UTC 2026","Feature: OpenAPI Schema Validation","employee-crm-api/openapi-validation.spec.ts","",""
"","325","Database Connectivity - Database connection is working","chromium","Wed Jan 07 13:04:26 UTC 2026","failed","Wed Jan 07 13:04:26 UTC 2026","Feature: System Health","employee-crm-api/auth-and-employees.spec.ts","",""
"","5","API Endpoints - Display available endpoints summary","chromium","Wed Jan 07 13:05:15 UTC 2026","passed","Wed Jan 07 13:05:15 UTC 2026","Feature: API Documentation Reference","employee-crm-api/openapi-validation.spec.ts","",""
