"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","Error Response - Validates against OpenAPI schema","chromium","Fri Jan 09 22:22:30 UTC 2026","skipped","Fri Jan 09 22:22:30 UTC 2026","Feature: OpenAPI Schema Validation","employee-crm-api/openapi-validation.spec.ts","",""
"","330","DataFactory - Create employee with generated test data","firefox","Fri Jan 09 22:24:49 UTC 2026","failed","Fri Jan 09 22:24:49 UTC 2026","Feature: Data Generation","employee-crm-api/auth-and-employees.spec.ts","",""
"","294","Swagger UI - Documentation is accessible and loads correctly","chromium","Fri Jan 09 22:22:23 UTC 2026","failed","Fri Jan 09 22:22:23 UTC 2026","Feature: OpenAPI Documentation","employee-crm-api/openapi-validation.spec.ts","",""
"","330","User Login - Invalid credentials are rejected","webkit","Fri Jan 09 22:27:10 UTC 2026","failed","Fri Jan 09 22:27:10 UTC 2026","Feature: Authentication","employee-crm-api/auth-and-employees.spec.ts","",""
"","334","List Employees - Authenticated user can retrieve all employees","chromium","Fri Jan 09 22:21:48 UTC 2026","failed","Fri Jan 09 22:21:48 UTC 2026","Feature: Employee Management","employee-crm-api/auth-and-employees.spec.ts","",""
"","333","User Login - Valid credentials return JWT token","chromium","Fri Jan 09 22:21:28 UTC 2026","failed","Fri Jan 09 22:21:28 UTC 2026","Feature: Authentication","employee-crm-api/auth-and-employees.spec.ts","",""
"","0","Login Response - Validates against OpenAPI schema","chromium","Fri Jan 09 22:22:30 UTC 2026","skipped","Fri Jan 09 22:22:30 UTC 2026","Feature: OpenAPI Schema Validation","employee-crm-api/openapi-validation.spec.ts","",""
"","1","Update Employee - Admin can update employee information","chromium","Fri Jan 09 22:21:50 UTC 2026","skipped","Fri Jan 09 22:21:50 UTC 2026","Feature: Employee Management","employee-crm-api/auth-and-employees.spec.ts","",""
"","325","Authorization - Unauthenticated access is denied","webkit","Fri Jan 09 22:27:29 UTC 2026","failed","Fri Jan 09 22:27:30 UTC 2026","Feature: Employee Management","employee-crm-api/auth-and-employees.spec.ts","",""
"","1","Login Response - Validates against OpenAPI schema","firefox","Fri Jan 09 22:25:14 UTC 2026","skipped","Fri Jan 09 22:25:14 UTC 2026","Feature: OpenAPI Schema Validation","employee-crm-api/openapi-validation.spec.ts","",""
"","332","User Login - Valid credentials return JWT token","webkit","Fri Jan 09 22:27:03 UTC 2026","failed","Fri Jan 09 22:27:04 UTC 2026","Feature: Authentication","employee-crm-api/auth-and-employees.spec.ts","",""
"","0","Employee List Response - Validates against OpenAPI schema","webkit","Fri Jan 09 22:28:00 UTC 2026","skipped","Fri Jan 09 22:28:00 UTC 2026","Feature: OpenAPI Schema Validation","employee-crm-api/openapi-validation.spec.ts","",""
"","337","DataFactory - Bulk create employees with generated data","webkit","Fri Jan 09 22:27:42 UTC 2026","failed","Fri Jan 09 22:27:43 UTC 2026","Feature: Data Generation","employee-crm-api/auth-and-employees.spec.ts","",""
"","328","User Login - Valid credentials return JWT token","firefox","Fri Jan 09 22:24:16 UTC 2026","failed","Fri Jan 09 22:24:17 UTC 2026","Feature: Authentication","employee-crm-api/auth-and-employees.spec.ts","",""
"","0","Update Employee - Admin can update employee information","firefox","Fri Jan 09 22:24:38 UTC 2026","skipped","Fri Jan 09 22:24:38 UTC 2026","Feature: Employee Management","employee-crm-api/auth-and-employees.spec.ts","",""
"","330","Admin Registration - Admin can register with secret word","chromium","Fri Jan 09 22:21:41 UTC 2026","failed","Fri Jan 09 22:21:42 UTC 2026","Feature: Authentication","employee-crm-api/auth-and-employees.spec.ts","",""
"","329","OpenAPI Spec - Specification is retrievable and valid","webkit","Fri Jan 09 22:28:00 UTC 2026","failed","Fri Jan 09 22:28:00 UTC 2026","Feature: OpenAPI Documentation","employee-crm-api/openapi-validation.spec.ts","",""
"","0","Registration Response - Validates against OpenAPI schema","firefox","Fri Jan 09 22:25:14 UTC 2026","skipped","Fri Jan 09 22:25:14 UTC 2026","Feature: OpenAPI Schema Validation","employee-crm-api/openapi-validation.spec.ts","",""
"","0","Get Employee - Authenticated user can retrieve employee by ID","firefox","Fri Jan 09 22:24:38 UTC 2026","skipped","Fri Jan 09 22:24:38 UTC 2026","Feature: Employee Management","employee-crm-api/auth-and-employees.spec.ts","",""
"","331","User Login - Invalid credentials are rejected","firefox","Fri Jan 09 22:24:23 UTC 2026","failed","Fri Jan 09 22:24:23 UTC 2026","Feature: Authentication","employee-crm-api/auth-and-employees.spec.ts","",""
"","333","User Login - Invalid credentials are rejected","chromium","Fri Jan 09 22:21:35 UTC 2026","failed","Fri Jan 09 22:21:35 UTC 2026","Feature: Authentication","employee-crm-api/auth-and-employees.spec.ts","",""
